id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6135386,Downtown 1 Queen Bedroom,2208876,Asheville Hostel & Guest House,28801,35.59296468,-82.55264143,Private room,54,2,26,3/17/2016,2.22,9,152
6571452,Downtown 1 Queen Bedroom (4),2208876,Asheville Hostel & Guest House,28801,35.59214133,-82.55467477,Private room,50,2,30,4/8/2016,2.75,9,163
6148442,Downtown 2 Twins Bedroom,2208876,Asheville Hostel & Guest House,28801,35.59130277,-82.55293969,Private room,50,2,22,4/3/2016,1.84,9,149
12190423,Downtown Bob Marley House,65522713,Kitty,28801,35.59087876,-82.54557233,Private room,85,2,0,,,1,178
6576184,Downtown 2 Twins Bedroom (3),2208876,Asheville Hostel & Guest House,28801,35.59158276,-82.55440432,Private room,50,2,16,2/20/2016,1.58,9,166
8209645,"2 Beds, Private Room near Downtown",5686055,Cynthia,28801,35.58666668,-82.54907327,Private room,75,1,54,4/17/2016,7.33,2,75
723349,Guest Room at Oakland Cottage B&B,3736218,Mary,28801,35.57435844,-82.55622671,Private room,148,2,2,5/13/2015,0.09,2,311
12337432,Micromodern On Chickenhill,1786816,Heather,28801,35.59075937,-82.56790108,Private room,165,1,0,,,1,18
444540,Downtown Tiny House,2208876,Asheville Hostel & Guest House,28801,35.59114798,-82.55253315,Entire home/apt,88,3,40,4/4/2016,3.36,9,109
12186372,Beer City Bungalow,22215473,Kelsey,28801,35.59129378,-82.56341411,Entire home/apt,85,1,3,4/17/2016,3,1,337
12107874,Sunny Downstairs Apartment,64927386,Becca,28801,35.58393005,-82.56010942,Entire home/apt,115,2,0,,,1,320
10307715,Asheville Apartment,53036499,Hilary,28801,35.59279238,-82.54328602,Entire home/apt,125,1,1,4/4/2016,1,1,11
8086380,Downtown Apartment,39744603,Clay,28801,35.59125456,-82.54350911,Entire home/apt,100,2,5,12/28/2015,0.7,1,0
291937,primo apt in downtown Asheville!,397780,Susan,28801,35.59086512,-82.55142654,Entire home/apt,250,2,76,4/16/2016,1.62,1,332
2477628,MODERN RIVER ARTS ECO-COTTAGE,8035294,Alicia,28801,35.5893887,-82.56781931,Entire home/apt,125,3,63,4/4/2016,2.53,2,158
10909034,New house! Walk Dtown & River Arts,7067265,Jamie,28801,35.58810101,-82.56741727,Entire home/apt,220,2,3,4/11/2016,1.3,1,0
10677356,CasaLina,12866312,Carolina,28801,35.58019349,-82.55235424,Entire home/apt,150,2,0,,,2,312
4515772, Views of Downtown and Mountains,17363326,Michael,28801,35.59190594,-82.54488061,Entire home/apt,200,3,37,4/17/2016,2.09,1,153
6180513,Champagne Tastes on a Beer Budget,32054468,Jeremy,28801,35.59337944,-82.56081733,Entire home/apt,216,3,6,11/17/2015,0.56,1,281
7665735,River Arts District/Downtown Home,39286676,MK And B,28801,35.58152091,-82.56122622,Entire home/apt,289,2,3,9/11/2015,0.35,4,362
10122830,Beautiful historic home downtown,3838067,Anna,28801,35.58798708,-82.5586593,Entire home/apt,290,3,1,1/3/2016,0.27,1,0
6512423,"Penthouse Condo, Walk to Downtown",34049461,J.D. And Alicia,28801,35.58923928,-82.5460941,Entire home/apt,300,7,1,10/24/2015,0.17,1,363
4276630,Private Room with Full Bathroom,22201910,Lonnie,28801,35.606096,-82.5660118,Private room,79,1,4,4/17/2016,4,2,357
6964842,Downtown Asheville Hideaway,36518892,Brian,28801,35.61186949,-82.55574014,Private room,129,1,31,2/21/2016,3.1,1,203
5917298,The Tarot House,30728739,Betsy,28801,35.60952035,-82.55373961,Private room,95,1,63,4/18/2016,5.01,1,343
2541399,Welcoming craftsman ,12545609,Rick,28801,35.60929827,-82.54799332,Private room,70,2,21,4/5/2016,0.87,1,75
2643168,Romantic Asheville Bed & Breakfast,13532421,Frank,28801,35.60385246,-82.55043804,Private room,259,1,0,,,1,363
10366140,Walk Downtown! {POOL & Bikes} Rm #2,10216494,Brittany,28801,35.60857323,-82.55839516,Private room,60,1,3,4/10/2016,3,2,342
1586906,"Hidden treasure near Downtown, UNCA",5601328,Mary,28801,35.60822867,-82.56212018,Private room,85,2,37,4/19/2016,1.19,1,299
1441145,Location! Location! Location!,5761783,Paul And Meg,28801,35.60290505,-82.55923921,Private room,88,2,93,4/17/2016,2.84,1,342
6072952,Cottage in the Heart of Asheville,6473937,Marian,28801,35.61321605,-82.54878672,Private room,95,2,14,10/5/2015,1.26,1,295
1223683,Rustic Industrial-Heart of Downtown,427027,Celeste,28801,35.59768162,-82.55391083,Entire home/apt,215,2,29,2/24/2016,1.14,7,336
12426308,The boyfriend experience...,53452439,Zachary,28801,35.60389732,-82.57710076,Entire home/apt,2000,1,0,,,4,365
4907244,1843 Rankin House Inn,4898847,Scott,28801,35.59985773,-82.55726179,Entire home/apt,850,2,14,12/7/2015,0.96,7,259
5839119,Walk to downtown-8 People -Montford,30315956,The Bohemian House (Chris),28801,35.60192786,-82.56341807,Entire home/apt,350,2,19,3/29/2016,1.6,1,296
3439245,Vacation in Historic Montford,17308817,Greg,28801,35.60061181,-82.55857111,Entire home/apt,245,2,34,3/26/2016,1.56,1,350
2569529,Downtown Asheville 2 bed/2bath unit,8671251,Heather,28801,35.60044596,-82.55586516,Entire home/apt,350,2,9,12/20/2015,0.36,1,353
5683703,Montford/ Downtown Bungalow,29468279,John,28801,35.59738325,-82.57057186,Entire home/apt,115,1,16,3/6/2016,1.23,2,36
1955727,Lovely Home Downtown-Easy Walk,10108575,Matt And Sarah,28801,35.60378958,-82.54771656,Entire home/apt,159,1,98,4/10/2016,3.34,1,5
5402001,Cute Downtown Asheville Apartment,28002273,Roberto,28801,35.60329579,-82.5456937,Entire home/apt,100,1,27,4/14/2016,2.38,2,323
8173732,WALK DOWNTOWN Asheville CuteCottage,32163305,Lisa,28801,35.60637355,-82.54732219,Entire home/apt,198,2,14,4/8/2016,1.83,1,343
6091389,Walk to Downtown! New Construction!,31608670,Thomas,28801,35.60105236,-82.5435603,Entire home/apt,300,2,6,3/13/2016,0.53,1,357
2295996,Charming Downtown,7535860,Rita,28801,35.60206513,-82.55885412,Private room,62,1,167,4/4/2016,6.36,3,278
912814,Rankin House Inn - Squire Billy Rm,4898847,Scott,28801,35.60055214,-82.55609426,Private room,139,2,14,1/19/2016,0.5,7,203
2092563,Artsy apartment close to downtown,1666202,Anne Sophie,28801,35.60188618,-82.56173088,Entire home/apt,85,3,85,3/29/2016,3.02,1,17
880283,Walk Downtown Historic Montford Apt,4470272,Haley & Ted,28801,35.60033281,-82.56542469,Entire home/apt,110,2,219,4/14/2016,5.77,2,159
10884543,"Historical 2 BDR, walk downtown",56398087,William,28801,35.60895705,-82.55131229,Entire home/apt,140,2,7,4/11/2016,3.04,1,291
11186065,Luxury Loft in Heart of Downtown,58230160,Mark,28801,35.59665276,-82.55373521,Entire home/apt,250,2,10,4/13/2016,6.52,1,180
12052034,Historic Montford Apartment,3114042,Joe,28801,35.59865996,-82.56389295,Entire home/apt,110,1,1,4/11/2016,1,1,21
9444204,Forsythia Hall Church Mouse Pad,48943838,Duncan & Emmy,28801,35.60461312,-82.55835213,Entire home/apt,125,2,11,4/5/2016,2.44,1,352
10496018,Extraordinary modern. Historic area,53452439,Zachary,28801,35.60363856,-82.57520285,Private room,90,1,3,3/14/2016,1.5,4,361
10496778,Extraordinary modern. Historic area,53452439,Zachary,28801,35.60371634,-82.57521161,Private room,90,1,3,4/11/2016,2.81,4,365
2108335,Bodacious Downtown Bungalow,3383961,Diane,28801,35.58601261,-82.55628116,Entire home/apt,150,2,99,4/18/2016,3.52,2,308
6303415,Downtown 1 Queen Bedroom (2),2208876,Asheville Hostel & Guest House,28801,35.59299676,-82.55441157,Private room,54,2,24,3/20/2016,2.07,9,139
10497980,Extraordinary modern. Historic area,53452439,Zachary,28801,35.60410127,-82.57703161,Private room,150,1,0,,,4,364
6305325,Downtown 2 Twins Bedroom (2),2208876,Asheville Hostel & Guest House,28801,35.59131499,-82.55429767,Private room,50,2,11,3/26/2016,1.06,9,159
9450094,Walk Downtown! {POOL & Bikes) Rm #1,10216494,Brittany,28801,35.60488022,-82.56058579,Private room,60,1,26,4/18/2016,5.13,2,350
5262825,"Walk downtown, trees, birds,pets ok",27244058,Manley,28801,35.60503269,-82.54633738,Entire home/apt,88,1,104,4/13/2016,8.23,1,266
6317859,Downtown 1 Queen Bedroom (3),2208876,Asheville Hostel & Guest House,28801,35.59243331,-82.55457952,Private room,50,2,15,10/22/2015,1.34,9,170
10524188,Luxury Central Downtown Loft,28629826,Ricardo,28801,35.59557917,-82.55383642,Entire home/apt,195,2,2,4/1/2016,1.62,1,328
8443279,WALKING DISTANCE TO DOWNTOWN!,18376463,Tom,28801,35.61017615,-82.55401849,Entire home/apt,145,2,9,1/19/2016,1.52,1,309
9464561,Modern Condo in Downtown Asheville,14338375,Chris,28801,35.59639102,-82.55263341,Entire home/apt,200,2,12,4/13/2016,2.48,1,319
12066885,"2 br Townhouse, Walkable Downtown",64648644,Price,28801,35.60794539,-82.55680248,Entire home/apt,113,2,0,,,1,47
2165569,Downtown Asheville Deal! 2bed/apt,1457357,Chelsea,28801,35.60582371,-82.54794587,Entire home/apt,99,7,123,4/11/2016,4.74,1,198
7418991,"""Studio C""  in Downtown!",23092470,April,28801,35.59140216,-82.55444752,Entire home/apt,117,1,70,4/15/2016,7.81,1,243
80905,French Industrial Chic City Loft,427027,Celeste,28801,35.5970064,-82.55237012,Entire home/apt,315,2,54,4/19/2016,0.96,7,346
2226571,Rankin House Inn -Walter Bearden Rm,4898847,Scott,28801,35.6011066,-82.55737885,Private room,139,2,6,12/1/2015,0.29,7,280
2226812,Rankin House Inn -Miss Elizabeth Rm,4898847,Scott,28801,35.60105797,-82.55770099,Private room,139,1,9,3/19/2016,0.37,7,283
8531465,COZY DOWNTOWN STUDIO,8035294,Alicia,28801,35.6027481,-82.55935099,Entire home/apt,90,3,22,4/7/2016,3.32,2,147
2215202,Rankin House Inn - Aunt Betsy Room,4898847,Scott,28801,35.60079402,-82.55757063,Private room,149,1,20,3/19/2016,0.8,7,297
6399802,Downtown Asheville with a View,7625694,John,28801,35.59084954,-82.5496978,Private room,69,2,70,4/13/2016,6.21,5,317
8485640,Walk to downtwn/UNCA! Be Inspired!,16207642,Krista,28801,35.60951165,-82.55875903,Private room,100,1,5,12/29/2015,0.77,2,186
7438838,Easy walk to downtown Asheville,21313437,Ron And Helen,28801,35.60803576,-82.557776,Entire home/apt,150,2,2,2/22/2016,0.31,1,22
6415234,1920s Historic 1bd Near Downtown,19960302,Kris & Dani,28801,35.60197066,-82.55382334,Entire home/apt,100,2,5,12/1/2015,0.51,1,0
2222067,Sassy Blue Room in Southslope,11336944,Sharon,28801,35.58224763,-82.5581363,Private room,65,2,9,4/4/2016,4.03,1,156
9562953,Luxurious walk to town with views,7835259,Lisa,28801,35.60575807,-82.54366865,Entire home/apt,200,5,0,,,1,263
8503329,Cozy private apartment in Montford,22201910,Lonnie,28801,35.60466001,-82.56724702,Entire home/apt,120,1,38,4/17/2016,8.84,2,315
160594,Historic Grove Park,769252,Elizabeth,28801,35.61441737,-82.54126653,Private room,125,3,58,10/19/2015,1.01,1,365
11143250,Downtown Asheville/ south slope,57914006,Melissa,28801,35.59262547,-82.54360728,Private room,90,1,7,4/11/2016,3.04,1,349
6452410,DOWNTOWN GARDEN SUITE TO YOURSELF,16023445,Tara,28801,35.61169508,-82.55088049,Entire home/apt,115,2,25,11/1/2015,2.57,1,328
1212352,Downtown Hipster Apartment #1,6618494,Reid,28801,35.59941874,-82.56189122,Entire home/apt,110,3,92,4/4/2016,2.77,2,49
11699287,Urban Cabin Retreat Master Bedroom,5609790,Lisa,28801,35.60717624,-82.55177162,Private room,125,2,0,,,1,29
1223655,Handsome Chic Loft in City Centre,427027,Celeste,28801,35.59671856,-82.55362345,Entire home/apt,415,2,15,4/17/2016,0.45,7,330
6528101,Spacious duplex close to town,732792,Jennifer,28801,35.60773836,-82.54854156,Entire home/apt,115,2,14,4/17/2016,1.6,1,267
4431352,One-Bdroom Apt. 5 min Walk Downtown,23004961,Adrienne,28801,35.6011743,-82.56416786,Entire home/apt,149,1,8,3/20/2016,0.47,1,88
4449084,Cosy Guest Room in 5Points Bungalow,9595908,Betsy,28801,35.60717603,-82.56061208,Private room,60,1,20,8/7/2015,1.41,1,0
8634354,Be VERY Comfortable & well located,45401193,Lisa,28801,35.59686069,-82.56654157,Private room,85,1,23,4/17/2016,3.52,1,334
193830,"380+ Reviews APT#2 
WALK DTWN QUIET",940569,Cathy,28801,35.60736453,-82.56678098,Entire home/apt,113,3,167,4/8/2016,2.97,6,225
6503015,Private Room w/Bath -3 blks to town,1884805,Lizzy,28801,35.60002162,-82.55780372,Private room,95,1,60,4/19/2016,5.59,1,322
2326086,Downtown Artist Loft,2307713,Krista,28801,35.59651753,-82.55232751,Entire home/apt,190,1,51,4/12/2016,1.91,1,259
1243512,Multiple Neighboring Downtown Lofts,427027,Celeste,28801,35.59820627,-82.55274067,Entire home/apt,1550,1,18,1/11/2016,0.72,7,348
1245011,Sweet garden apartment in Montford,2759944,Caroline,28801,35.59916469,-82.57060352,Entire home/apt,110,2,33,3/8/2016,0.96,1,52
4444689,Walk to Downtown or UNCA ,23068210,Starr,28801,35.608044,-82.55942366,Entire home/apt,225,2,6,4/10/2016,1.64,1,323
233377,375 reviewsApt #1 WALK DTWN QUIET!,940569,Cathy,28801,35.60672253,-82.56658762,Entire home/apt,124,3,76,12/14/2015,1.51,6,119
2296152,Victorian Cottage Downtown Green Rm,7535860,Rita,28801,35.60402536,-82.56100725,Private room,66,1,273,4/17/2016,10.3,3,316
11751136,High Cottage,62524346,Carol,28801,35.60630738,-82.55218308,Entire home/apt,175,7,0,,,1,355
4394761,"Stylishly quaint, close 2 downtown!",20447538,April,28801,35.61243529,-82.55723745,Entire home/apt,86,1,44,3/13/2016,3.41,2,309
8624659,Convenient Classic Downtown Loft,42676282,Amanda,28801,35.59496916,-82.55425317,Entire home/apt,180,2,27,4/10/2016,4.68,1,143
6575162,Garden Apt near downtown w/hot tub!,11706210,Ander,28801,35.61301404,-82.55861958,Entire home/apt,99,2,29,3/21/2016,2.78,1,355
5507900,Downtown Asheville 2BR/2BA Loft,28567369,Angie,28801,35.59526201,-82.55416597,Entire home/apt,300,3,5,4/6/2016,0.44,1,310
8664712,Two Block Walk from Apt to Downtown,45522770,Frank & Peter,28801,35.59969004,-82.55986365,Entire home/apt,175,2,20,4/11/2016,3.23,1,299
8673686,Cozy. Modern Downtown Escape/RAD,11982753,Holly,28801,35.59077199,-82.55895488,Entire home/apt,179,2,31,4/14/2016,5.54,2,290
6557001,Serenity & Beauty in Asheville,32520900,Aria,28801,35.60108626,-82.55971499,Private room,97,2,19,1/18/2016,1.95,1,143
7627408,Location! Location! Location!,39286676,MK And B,28801,35.58085189,-82.5627424,Entire home/apt,189,2,19,4/5/2016,2.22,4,358
2209375,Dwntwn Bungalow walk to everything!,2596933,B,28801,35.6012988,-82.55634263,Entire home/apt,215,3,52,4/4/2016,2.15,1,202
12105828,Historic Grove Park rental - Apt #2,46228285,Kathryn,28801,35.61508113,-82.54135891,Entire home/apt,190,2,1,4/11/2016,1,2,117
2411109,Victorian Cottage Downtown Blue Rm,7535860,Rita,28801,35.6004791,-82.55759304,Private room,66,1,227,4/6/2016,8.98,3,296
579405,"380 Reviews 
Apt #3 WALK DTWN QUIET",940569,Cathy,28801,35.60677387,-82.56625106,Entire home/apt,113,3,130,4/4/2016,2.86,6,224
8782463,House on the Hill near Downtown,11246730,Damon,28801,35.60653967,-82.54343442,Private room,39,1,28,4/14/2016,4.44,1,281
9794899,DOWNTOWN AVL LOFT--GREAT LOCATION!!,50478143,Jean,28801,35.59519891,-82.55388345,Entire home/apt,195,3,2,3/23/2016,1.76,1,249
6674139,STYLE COMFY Walk2town King&Queenbed,11297481,Julie,28801,35.61133189,-82.55476905,Entire home/apt,155,1,28,4/17/2016,2.68,3,43
11773647,The Hidden Attic - Great location!,58867576,Susan,28801,35.60808534,-82.55086854,Entire home/apt,200,2,2,4/17/2016,2,1,44
9807236,Cozy Apartment Downtown Walkable,15952144,Jody,28801,35.61178434,-82.55824631,Private room,28,1,0,,,1,0
1583423,Cosmopolitan Loft in City Centre,427027,Celeste,28801,35.59840389,-82.55226913,Entire home/apt,305,2,23,4/10/2016,1.12,7,361
1574329,B&B room w pvt bath 1mi to Biltmore,3736218,Mary,28801,35.57410147,-82.55677358,Private room,123,2,1,2/28/2016,0.55,2,313
3040444,Private Suite. 10 min walk to Town,12874214,David,28801,35.60276838,-82.55587339,Entire home/apt,105,2,107,4/18/2016,4.65,2,347
3563399,The Golden Nook,10654807,Michelle,28801,35.60983194,-82.56055644,Entire home/apt,120,2,61,4/17/2016,2.85,1,336
6818139,"Downtown Asheville, Antique Style",7625694,John,28801,35.59132487,-82.55100554,Private room,77,1,69,4/17/2016,6.72,5,143
6711659,HIP DOWNTOWN HIDEAWAY,35135871,Alicia,28801,35.59033445,-82.54559039,Entire home/apt,125,3,37,4/17/2016,3.71,1,340
1578831,Downtown Hipster Apartment # 2,6618494,Reid,28801,35.60602628,-82.55361775,Entire home/apt,89,3,76,4/12/2016,2.37,2,159
6913630,Sparrow Cottage,30982884,Tena,28801,35.60377524,-82.56032329,Entire home/apt,125,2,46,4/17/2016,5.33,1,312
8304698,Urban Micro Studio Downtown,43785888,Anne,28801,35.6075409,-82.56299756,Entire home/apt,49,1,27,4/16/2016,4.18,1,135
5685113,Room: Walking distance to downtown,29468279,John,28801,35.59654855,-82.56987821,Private room,60,1,26,4/10/2016,1.95,2,52
10014090,Humble Appt Close to Downtown,7696364,Nikolas,28801,35.60911248,-82.5478122,Private room,85,1,0,,,1,0
3945733,Bunny's Nest: near downtown & UNCA!,20447538,April,28801,35.6105263,-82.55581677,Entire home/apt,79,1,122,4/17/2016,6.47,2,306
9363548,Downtown Apartment / Orange Peel,20578434,Heather,28801,35.5893292,-82.54453839,Private room,80,2,17,4/17/2016,4.55,2,103
8983489,Artsy apartment walk to downtown,167564,Jimmy,28801,35.59727602,-82.56434474,Entire home/apt,89,2,26,4/7/2016,4.31,1,137
7947839,Romantic & Bohemian Private Studio,41909545,Christal,28801,35.60128557,-82.55559656,Entire home/apt,115,1,55,4/15/2016,7.43,1,282
5851392,Walk to Town - Lovely Spacious Apt,5664205,Kimberly,28801,35.59712058,-82.57044258,Entire home/apt,120,1,19,3/19/2016,1.48,1,307
11082196,Private Suite Minutes from Downtown,50979208,Jessy,28801,35.57485041,-82.55932437,Private room,59,1,7,4/17/2016,5.53,1,26
2079404,Rankin House Inn- James Eugene Room,4898847,Scott,28801,35.6014853,-82.55718784,Private room,129,2,22,3/15/2016,0.86,7,298
2708104,"Romantic, Fireplace KBED Walk2town",11297481,Julie,28801,35.61120823,-82.55286193,Entire home/apt,150,1,42,11/1/2015,1.71,3,139
6863511,Bird House 1 block from Downtown!,35966416,Dana,28801,35.59644607,-82.56020407,Entire home/apt,175,2,17,4/12/2016,1.66,1,334
9022608,Chestnut Hills Vacalodge!,34263964,Angie,28801,35.60642983,-82.55222278,Entire home/apt,105,1,27,4/15/2016,5.29,1,318
12189623,Historic Grove Park  - Apartment #1,46228285,Kathryn,28801,35.61453223,-82.54326212,Entire home/apt,190,2,1,4/18/2016,1,2,32
10099509,Boho Style apt~Walk to Dtwn or AYC!,51827781,Jessica,28801,35.61119586,-82.55819657,Shared room,48,2,6,4/17/2016,3.91,1,22
1713477,New 1BD Short Walk to Downtown!,2033434,Jen And Jon,28801,35.60871488,-82.55298642,Entire home/apt,150,2,59,4/5/2016,3.33,1,307
1727977,Hand-built sweet cabin in the city,320564,Lisa,28801,35.60566706,-82.55658855,Entire home/apt,150,3,79,4/12/2016,2.57,1,309
11167742,Historic River Arts District Home,58101581,Haley,28801,35.58996928,-82.56313455,Entire home/apt,195,2,6,4/17/2016,2.9,1,142
1687950,Downtown Bungalow-Optional Nursery,8921220,Stephanie,28801,35.60098033,-82.5591997,Entire home/apt,150,3,68,3/26/2016,3.08,1,294
12229453,A Retreat in Downtown Asheville...,61981814,Jeff,28801,35.58958836,-82.56458308,Entire home/apt,205,1,1,4/11/2016,1,1,336
695196,"Private, Downtown & River Arts",3552264,Michelle,28801,35.58037493,-82.5578006,Private room,49,1,410,4/11/2016,9.45,1,292
990426,City Centre Loft with Indoor Swing,427027,Celeste,28801,35.59850007,-82.55242401,Entire home/apt,315,2,28,2/15/2016,0.85,7,348
10140699,"Charming, convenient Asheville home",7528625,Muriel,28801,35.60672688,-82.55716546,Entire home/apt,200,1,5,2/21/2016,1.27,1,282
2214960,CityChicKingBed Fireplace Walk2Town,11297481,Julie,28801,35.61054388,-82.55333794,Entire home/apt,130,1,43,4/5/2016,1.81,3,9
720609,World Eclectic-Heart of the City,427027,Celeste,28801,35.59805556,-82.55256091,Entire home/apt,295,2,25,3/28/2016,0.59,7,343
4917118,Asheville Repose - downtown AVL,19257625,Amy,28801,35.60774675,-82.55990161,Private room,70,1,56,4/10/2016,3.64,1,322
3868910,The Henhouse,19977236,Louisa,28801,35.59157308,-82.56673078,Entire home/apt,125,2,99,4/5/2016,4.87,1,342
4921557,Private Bedroom on South Slope,10563672,Vista,28801,35.58592406,-82.55128066,Private room,75,2,49,4/6/2016,3.41,2,104
731073,New Home in Quiet Historic Montford,3803669,Jo,28801,35.60253143,-82.56903809,Entire home/apt,198,2,40,3/15/2016,0.94,1,179
734469,"Downtown, Fully Furnished Studio",3736794,Jeanette,28801,35.6008409,-82.55646013,Entire home/apt,150,7,2,3/23/2016,0.05,2,111
4937608,Star House,6101703,Caroline,28801,35.60512023,-82.56562429,Private room,109,1,41,3/26/2016,2.99,1,358
2847157,Pine Grove,12866312,Carolina,28801,35.5822976,-82.55772968,Private room,77,1,97,4/7/2016,4.17,2,339
1827412,Downtown Asheville in Classic Style,7625694,John,28801,35.59223633,-82.55119913,Private room,59,2,138,4/10/2016,5.11,5,321
3445948,dwntwn/hrdwd/clay plaster/spacious,3079174,Molly,28801,35.60559281,-82.5500649,Entire home/apt,250,2,37,4/17/2016,1.75,1,345
10263107,Corner Cottage,52768352,Marta,28801,35.59871358,-82.56136455,Entire home/apt,199,3,2,4/11/2016,0.62,1,217
840696,VIEWS! Luxury Near Dwntwn & Bltmore,4390477,Michael,28801,35.58394677,-82.56161236,Entire home/apt,170,2,150,4/21/2016,3.73,1,325
5213038,Strawbridge House,16596642,Barry,28801,35.60064752,-82.55764992,Entire home/apt,180,2,74,4/17/2016,5.12,1,282
4021238,Delightful Bungalow By Downtown,2363548,Ami & Jason,28801,35.60314195,-82.55836771,Entire home/apt,125,2,5,2/15/2015,0.26,1,212
9234967,Montfort Hills Apartment,48002359,Kim,28801,35.60541054,-82.57524274,Entire home/apt,145,2,11,4/18/2016,1.98,1,333
11369603,Amazing views in unique house,59583579,Anna,28801,35.59921457,-82.55593407,Private room,77,1,7,4/10/2016,3.75,1,355
5355078,Elizabeth Bearden 2 Bedroom Suite,4898847,Scott,28801,35.60145855,-82.55777245,Private room,199,2,5,12/21/2015,0.4,7,347
11421709,Hazel's Hideaway - Walk Downtown,25316948,Heidi + Chris,28801,35.59840005,-82.5655767,Entire home/apt,100,2,0,,,1,327
6145162,Downtown Asheville Cozy Single Room,7625694,John,28801,35.59057698,-82.55013556,Private room,45,2,37,4/17/2016,3.14,5,64
10340243,McCanless Manor  Historic Montford,53342903,E-Mail,28801,35.60356021,-82.56313136,Private room,100,3,0,,,1,89
7842477,"1 BdRm Apartment, walk to Asheville",9581447,Allen,28801,35.59828516,-82.56607712,Entire home/apt,109,2,19,4/17/2016,2.41,1,20
10360188,Perfect location to walk downtown,1137761,V,28801,35.6012292,-82.55608432,Private room,85,1,5,4/5/2016,1.55,1,73
3649639,Cheerful Home In Historic Downtown,18450336,Michele,28801,35.60815229,-82.56361031,Entire home/apt,90,1,118,3/22/2016,5.57,1,246
9317902,"Downtown House, 420 Friendly",7118865,Kitty,28801,35.59096425,-82.54486189,Private room,60,15,0,,,1,180
943832,Asheville Oak Cottage,5107042,Terri,28801,35.6116952,-82.57668493,Entire home/apt,125,2,42,4/11/2016,1.19,1,310
8813084,Montford Bungalow,2044026,James,28801,35.60480458,-82.57449038,Entire home/apt,350,2,5,2/10/2016,0.86,1,354
5144212,"Open, sunny downtown condo",6074062,Mellissa,28801,35.59660715,-82.55295083,Entire home/apt,185,2,76,4/11/2016,5.53,3,319
435770,"Quiet, Beautiful, Walk to Town",2164379,Anne Marie,28801,35.60354912,-82.57154962,Entire home/apt,180,2,114,9/29/2015,2.36,1,107
10922152,Downtown/River Arts District Studio,39286676,MK And B,28801,35.58251512,-82.56264085,Entire home/apt,169,1,5,4/5/2016,2.38,4,359
436476,Charming Apt-Walk downtwn,478398,Heidi,28801,35.60227811,-82.55611394,Entire home/apt,135,2,104,4/16/2016,2.2,1,94
2011367,Charming and Convenient 1 BR Apt.,10349105,"Roxanne, Manager",28801,35.59986255,-82.54458649,Entire home/apt,99,2,62,4/11/2016,2.17,1,154
3066648,COZY RIVER ARTS COTTAGE,15605872,Alicia,28801,35.59144776,-82.56618511,Entire home/apt,100,3,68,4/15/2016,2.94,1,0
971003,Montford Home 1.5 miles to Downtown,5306734,Tammy,28801,35.60422648,-82.57153708,Entire home/apt,220,3,57,4/11/2016,1.56,1,296
1499885,Urban Chic Loft Downtown Asheville,8015116,Angela,28801,35.59539544,-82.55252283,Entire home/apt,192,2,123,4/9/2016,3.84,1,321
10019092,Downtown spacious upscale apartment,20578434,Heather,28801,35.59183494,-82.54581169,Entire home/apt,110,3,0,,,2,11
6248655,"Air Mattress, or Full Size Bed",28002273,Roberto,28801,35.60301726,-82.54528787,Private room,23,1,23,4/22/2016,2.12,2,324
2064636,Blue Bedroom on South Slope,10563672,Vista,28801,35.58897377,-82.54868964,Private room,85,2,38,4/15/2016,3.25,2,120
495111,Walk Downtown private bath peaceful,12874214,David,28801,35.60313183,-82.55551556,Private room,95,2,89,4/19/2016,1.9,2,349
8364614,The Ballpark House,44086762,Diane,28801,35.58737558,-82.55137061,Entire home/apt,115,2,6,3/20/2016,0.88,1,259
7319238,Birch House Asheville,38343845,David,28801,35.60349418,-82.56651197,Private room,95,2,21,4/15/2016,2.74,1,10
4174356,Artsy Urban Nest-Walk 2Downtown/RAD,11982753,Holly,28801,35.59040189,-82.55819822,Entire home/apt,179,2,106,4/17/2016,5.6,2,279
433646,Historic Home in Downtown Asheville,1931430,Ana,28801,35.57771445,-82.56094211,Entire home/apt,250,2,66,4/10/2016,1.38,1,352
2607570,New Cozy Garage Apt/ Great Location,13238922,Irma,28801,35.60605773,-82.54350506,Entire home/apt,125,2,48,3/30/2016,1.98,1,353
4183263,Galoob d'Ja Moon Ultimate Hoon Room,21702976,A Model Community,28801,35.60363133,-82.55171803,Private room,65,2,118,4/12/2016,6.36,2,172
4191204,Pineapple Paradise!,21702976,A Model Community,28801,35.6044961,-82.55212892,Private room,65,2,163,4/17/2016,8.7,2,183
3506747,Quaint Cottage. Walk to Everything!,17654471,Cicily,28801,35.59563185,-82.55069153,Entire home/apt,160,2,74,4/11/2016,3.41,1,331
5316343,Beautiful Custom Log Cabin,27538131,Chai,28715,35.47891121,-82.75115853,Private room,65,1,20,10/30/2015,1.73,3,358
2781718,Cozy Mountain Cabin Near Asheville,14227854,John,28715,35.44858753,-82.74453438,Entire home/apt,108,2,32,3/24/2016,1.34,1,279
5444377,Creekside apartment by mount Pisgah,28238895,Michael,28715,35.46637524,-82.75390994,Entire home/apt,75,2,29,4/17/2016,2.31,1,361
9258283,Whistlepig Farm,48097254,Anne & Tom,28715,35.48511813,-82.74661886,Entire home/apt,175,2,8,4/18/2016,2.33,1,216
